135819,80
138014,0
138313,20
139589,0
146111,0
146649,70
147279,100
157305,20
158164,0
158508,20
160136,20
164491,100
166241,20
169127,90
173691,100
178610,70
183374,100
185306,100
186807,92
187888,100
188684,20
