134911,100
154817,100
167770,100
169448,100
116528,100
169649,0
170272,93
172497,100
174638,62
176566,87
178014,81
201454,100
201798,100
146990,100
202031,50
156405,100
156531,0
156628,100
185510,0
156992,0
186062,100
186154,100
205565,81
