134911,100
154817,100
167770,100
169448,100
116528,100
169649,0
170272,100
172497,100
174638,100
176566,100
178014,100
201454,100
201798,100
146990,100
202031,0
156405,100
156531,0
156628,0
185510,100
156992,100
186062,100
186154,100
