135216,100
135819,100
138014,0
138313,0
139589,0
146111,0
146649,40
147279,100
157305,100
158164,0
158508,0
160136,80
164491,0
169127,100
173691,100
178610,100
183374,100
185306,80
186807,100
187888,100
188684,100
135819,100
138014,0
138313,0
139589,0
146111,0
146649,40
147279,100
